ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Label
166,0.06698189502084367,0.009571474393999961,-0.007669175702452325,-0.06404093766042324,-0.05640093881365453,-0.052337088766415116,0.018363028351617457,-0.0031465080546657117,-0.0998449992740828,-0.08171143568474978,2
77,-0.20066461850192324,0.4007573587762021,-0.19289927807274082,0.24351059188210555,-0.0251399042160401,0.05255665036279105,-0.049106568404373545,0.027671549577500357,0.03898383553130311,-0.11313661674806325,1
47,-0.4145811703565454,-0.3370012124875212,-0.04613725223854337,0.06108778631928332,-0.1715654790822996,0.038317816614251106,0.04657995683052392,-0.042909563353005026,0.034030848978534554,-0.0047489546229506335,1
193,0.05841051110382632,0.017072367209283932,-0.0232242679348734,-0.09746055404744394,-0.00713685500472345,-0.010196204769184319,0.07338166563085168,-0.011056907194353248,0.016619875024192095,-0.05073946397381945,2
81,0.04881777537470743,-0.011087807335741058,0.14040626882984963,-0.02891724185945374,-0.017775796788729502,-0.0631756841948902,-0.07635521057625967,-0.2640610030482666,-0.19107354890610076,-0.13540594450445398,1
110,0.15619348640410766,-0.047342328379990216,0.013219409723464557,0.03735671961019463,-0.30393053776300355,-0.37367793159685997,-0.40554510526642756,0.26397672620030144,0.476496223686196,0.08864678924744866,2
175,0.097316322141946,-0.013399868927822143,-0.004485868509165674,-0.004006173925131347,-0.05980860005357644,-0.0755473946527532,-0.02164099257470241,-0.03811085418555755,-0.09044144845000347,-0.12797474111967344,2
56,-0.017850721214709937,-0.007895770240620027,0.04490171195889083,-0.06378762486936053,-0.048672173117008596,-0.00792099137182253,-0.031579220007615254,-0.06318660120387085,-0.08570528341334921,0.011323080980851491,1
34,-0.0726856412151636,0.04885588239211034,-0.029891268548207874,-0.0261375228857233,0.01964255584453797,-0.0148300955475999,0.01786508464957816,-0.07167474561615769,-0.015466583407014732,0.0689203041449154,1
116,0.021533038651695674,0.04798985685434748,-0.010262216676909205,-0.08231010248529196,-0.03476290747982658,-0.08115977161189902,0.007202922075701667,-0.002957368122731659,-0.0848087904620029,0.10765482987465737,2
195,0.09447121215382989,0.002511975089403371,-0.0025056101223597284,-0.07628014878800664,-0.055288202185975396,-0.020157630208175095,0.02822675138677658,-0.0022943944300249644,-0.004215457924213015,-0.03151484067430372,2
184,0.05725034223120699,0.027259525589148213,-0.033260898622056174,-0.12763084896605909,-0.060809529506055095,-0.13570338867550844,0.039513832912729106,0.06813632608086542,-0.2273161649903491,0.4546310800393053,2
50,-0.06845000337601084,0.06147966520842582,0.3121109970855353,0.13209916079202808,0.05248493599843262,0.12207382973904597,0.05205977648336032,0.06910349970665267,0.06655973586504575,0.05777137164476621,1
57,-0.014944615730801783,0.005300426932552743,0.057534211926805454,-0.09412565697791836,0.09116120789688058,0.006618361602437709,0.05942147959331716,-0.13238416392655167,0.014047043162480316,0.08986483405836569,1
183,0.04686144693841907,0.03717951583219574,-0.044780020287841865,-0.10028991767743058,-0.043621043185652415,-0.12085390900025286,0.04236859672449887,0.060701597031070816,-0.22178665306582915,0.4439925400601673,2
94,-0.18376999898665392,-0.12767646010872694,0.024286312751607714,-0.04020007086900309,0.2907548536117492,-0.05586017543252334,-0.11210315942670505,0.0790152100573571,-0.004803240313670416,-0.03347853762325609,1
122,0.08571901708859427,-0.002847739408577201,-0.027583439227867407,-0.07406823731108947,-0.028850745490862327,-0.059467677611828966,0.03662012265148345,-0.013902058593988902,-0.09318678845566489,-0.15636702451081455,2
68,-0.16308414741058821,0.35263417176276396,-0.12622637453804317,0.2050145549758522,-0.06190296101533516,0.05492862062586356,0.006653960259432762,0.05378518533936276,0.035679697059488376,-0.09403771712320803,1
169,0.056581589736242055,-0.006939635232510148,-0.008193523801537818,-0.09852816164582473,-0.026256282950983752,-0.09630931347222418,-0.012363571838475371,-0.14261707879951227,-0.16018043128839832,-0.2239144693922075,2
78,-0.1918322554600781,-0.12959892566036726,-0.09122819398555755,-0.12006659211001462,0.6030426310421998,-0.15904654040461955,-0.21160436120941417,0.1709592184291745,0.002901609942156731,-0.06480784446208371,1
171,0.10458420089995914,-0.009344871106612241,-0.07235223122765727,-0.2419690921252309,0.015853229211162688,0.05775566962565408,0.21395794986166858,-0.10388810747186904,0.3021372276699429,-0.07742169506109704,2
70,0.052147076126916166,0.0042273039296950605,0.2806385777879163,0.01682881478933325,-0.04955947820157084,-0.017016541214061136,-0.06983876938068946,-0.10936833816401226,-0.034209692617233216,-0.07857472959343277,1
157,0.04714584021414853,-0.005973379141203401,-0.04137476061756937,-0.10131960886367443,0.008631342108976888,-0.02988727793538447,0.03430319729118883,-0.03239229854690738,-0.034801455251536814,-0.03109938480821019,2
155,0.030016647523586664,0.0161887845752629,0.016756928166642756,-0.07061813698866848,-0.04779062293338318,-0.09338383665324905,-0.03820705652601323,-0.05165788212249385,-0.04643589782741765,-0.07159044302867286,2
109,0.15140437264529696,-0.059121406715527715,-0.09789284733957221,0.014838995334202859,0.014996824897255867,-1.9795815825817068e-05,0.2204193822225137,0.2969559742277163,-0.06764313521729293,-0.05519497872829204,2
6,-0.03765857447569427,-0.004618307233479064,0.4529691259702509,0.06708512418108489,0.09262113875769203,0.06002411871750259,-0.024905541090025875,-0.05877414578161875,0.03987877837489571,-0.0018578568478726245,1
42,-0.11429657066362431,0.101381619412147,-0.05910474614442659,0.014581677992404254,0.03225410742127136,-0.0351834256895879,0.04093602841125729,-0.06554545352045905,-0.015081973227311807,0.3151861692034047,1
99,-0.15431737757149835,0.1266948798944678,-0.07412365157796194,0.04025104205620109,0.014010959594009387,-0.011548391077831016,0.009230277185443742,-0.05576658212924774,-0.01825754889056423,0.18233679052798982,1
146,0.12101231651731974,-0.022633842754881874,-0.012919471862717817,0.010606234367254417,-0.03626817239522209,0.005450340291014735,0.10552573207921996,0.12245427605513128,-0.04032762250641462,-0.07915152477309986,2
86,-0.1916676173459541,0.2952950093567789,-0.16456462252099258,0.14520894933695977,0.010328833520835983,0.011596969930180612,-0.02184441650705563,-0.04518772716309432,-0.002080405918101866,-0.006776533581685046,1
39,0.0041277558024215115,0.034282458447228534,0.05872948536054152,-0.07438465327811818,-0.04331555090501645,-0.09063143149744494,-0.04399488359669749,-0.13260539362540172,-0.14625018537874276,0.013234466560911873,1
115,0.08365735178639198,-0.0004133104350017968,-0.03501227245850447,-0.09542299230198414,-0.01886146866957313,-0.013557197594665733,0.0334810933430309,0.02446216662041175,0.03759925988198621,-0.0636538986424261,2
32,-0.008690085730965417,0.042640283357148735,0.12859863719159675,-0.038329921865335084,-0.062279205000517715,-0.07616766291892538,-0.06133379696330693,-0.12358307481526454,-0.12029599082228018,0.010593392266504296,1
143,0.1091408069346981,-0.020533998429705404,-0.04442103611408102,-0.08308391240958989,-0.023018627603063443,0.024612750397805923,0.034702566752624585,0.051322580728670485,-0.01930760663400695,0.04525715195227776,2
60,-0.26471964496031514,-0.1818668747562545,-0.005276172923940997,0.032770302337274765,0.025375083433443,0.015566155757559529,0.0005134575061105845,0.009206678098694496,-0.011275990472766489,-0.014253293261165744,1
187,0.1642603814257873,-0.027253375897047863,-0.06258247805540641,0.03755541662584542,-0.047387068181877455,-0.011503198087869008,0.1252721295320701,0.2602166403199283,-0.09894605072840586,0.11976427232145781,2
13,0.004337101528517952,0.022147105523499345,0.31665078446094685,0.07355630399322699,0.009755922683019662,0.06606154559565168,0.02554818089861325,0.05853591668449821,0.02117093871905727,0.00820780624616694,1
103,0.046029552990066815,0.011004466694406818,-0.11084744710700033,-0.27810219534565983,0.09963485874979457,0.022725534174135333,0.2871634726871857,-0.2476154457915053,0.40451656921396284,0.005485462394685853,2
189,0.19167220945028318,-0.04303346509138364,-0.12228742862746217,0.01944206700707054,0.01046094833110126,0.059740596494847045,0.2608032536546952,0.32588841331913493,-0.11632631068127917,-0.08395810971008767,2
11,0.09326995421156524,-0.0017470743792166303,0.3203246469371083,0.02740893865190874,0.09787117013424314,0.20514631079307916,0.17432135329455734,0.028556173682361262,0.19398997038953442,-0.014483688116824154,1
48,-0.0037530875406223637,0.02062784229065967,0.09913684116492719,-0.03788552604974713,-0.05271279192320684,-0.035678742681715954,-0.0635318445559673,-0.09062070893202973,-0.06165207281833866,-0.024065667020589362,1
67,-0.19454418947325383,0.39475497136098686,-0.13671822555465055,0.26075109694782783,-0.041115253432092325,0.07483146783675773,-0.005005546762961622,0.07491840613529382,0.05424620866345346,-0.07399494030428713,1
142,0.15131271726360748,-0.045619296829476075,0.02385339103823313,0.035930255473252265,-0.30881788486097533,-0.37052806296272545,-0.4083464768753294,0.2648129130091553,0.4786115493817376,0.08383703768192313,2
31,-0.02223855397711395,0.015045729758185154,0.08797621553863556,-0.027629053960427974,-0.008555014251466948,-0.012069098872869102,-0.02726235543586927,-0.055526334168548665,-0.06458219973725213,-0.0011285250855947756,1
26,-0.11730269760223913,0.028682939598888214,0.3094267115758354,0.11115412088121093,0.010656421319284438,0.07853853945946514,0.020446894488490856,0.051456554833967445,0.054579816659962914,0.02371329951809606,1
84,-0.4444289724209836,-0.3834183739234396,-0.11717567625664849,0.05707021075461328,-0.11832877708601734,0.042189542864387024,0.03640390347599653,0.016056083014623607,-0.02063649182228497,-0.02734511643145162,1
54,-0.4303704335732148,-0.35423638204287067,-0.04974495845345268,0.08844560555268761,-0.18501308973508562,0.05728507312501274,0.04414898885516539,0.003752887056863733,-0.0036239493582656216,0.0020519713644233896,1
149,0.05872823159326902,0.007999475008627722,-0.008502044634127837,-0.08586500283255054,-0.0515763434433496,-0.07561656753778635,0.007435174679385876,0.008617063744028269,-0.08414493875628837,-0.0671603751954853,2
90,-0.08779823370100169,0.20952964388847606,-0.07155523382634459,0.09185360816288987,-0.01384037334126381,0.025007157440524105,0.01468108399991104,0.02131670402545409,0.03704329924004258,-0.04578153482149524,1
151,0.11404999962549195,0.0072043712657353445,-0.14088274932912695,-0.3710811836503005,-0.09255971998299582,0.696440126049044,-0.4442331092493641,0.0770649708320825,-0.017868057023171863,0.06368319790469078,2
179,0.18540873426640353,-0.03914937631588674,-0.10511975268831869,-0.0034332346178179013,-0.007743979573665491,0.04320161232802304,0.23757954148160043,0.3181894539629337,-0.05509698077815746,-0.031525253581148084,2
199,0.087440908569304,-0.012170788227957642,-0.0226524785231246,-0.09291370779074476,-0.057139836258364045,0.044578232846886515,-0.05342029452553115,0.0668846974334906,0.0429847063481999,-0.05330760206838352,2
129,0.42605470901680126,-0.2624795373828294,-0.20724356005918623,0.4381978228609351,0.11405001298981117,0.09583215294600511,-0.08881954579512889,-0.2021268755956811,0.005162729775590344,0.0779179283778056,2
5,0.02668112712636745,-0.0016232837644106137,0.3597808891482089,0.09043652743352444,0.037580739166550164,0.06907194692250568,0.00018074380959158878,-0.06507104731441032,0.01876708925234796,-0.03341040243775176,1
104,0.13341210649290292,-0.03779960496712553,0.017111479882091774,-0.006035155481276942,-0.2789992875477577,-0.36479300015467353,-0.3579832512185522,0.18359323765058644,0.37604279996253687,0.07003977646677363,2
23,-0.04270788279615993,-0.011837386233001648,0.09097503831190654,-0.04370676640298617,0.04380339232796625,-0.014401918122898783,-0.02790360357998603,-0.061001961236639105,-0.02562806269909541,-0.02104662837782029,1
117,0.05337913038037954,0.0388602926111039,-0.05283867609471738,-0.12531850823017082,-0.03095488006281301,-0.1478765430056255,0.06312032519959553,0.019190419711930026,-0.1550576125506949,0.4410302755461551,2
35,-0.2019918737138697,0.36190833753566937,-0.1697039234027617,0.21153428334096316,-0.011906112242364007,0.03956309953297711,-0.04320671255857082,-0.004181599537167792,0.04635001064782063,-0.059411031422240565,1
19,-0.39501274916129725,-0.36357698137393013,-0.06405815117676031,0.05905028833519878,-0.1737012546631132,0.02875172729496538,0.03037187778479784,-0.006668221212121018,-0.018649001495844444,-0.0032094821746989307,1
165,0.0683353985244285,0.004633856435167906,-0.023504964164988325,-0.14490316715138787,0.07191413654512326,0.05985517708159958,0.1722424523876321,-0.014320757108433202,0.14697332943616676,-0.026641441313824232,2
