ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Label
119,0.31850436106635593,-0.18989947862948384,-0.13392923962321515,0.32561732005320254,0.08477196919546084,0.02873385543816958,-0.04079425950428354,-0.09295022842420589,-0.05981324468161092,0.07759004660200725,-0.01311480308521876,-0.08230633751867425,-0.0158286098597385,0.0027969992949243763,-0.0007967343242133744,0.04456593574817047,-0.03075778302734727,0.018325200895802918,0.06847658078498067,0.1074161326943702,2
114,0.05899440586070608,0.001806938261806846,0.012258350353746235,-0.045992064764694876,-0.02565976477484549,-0.03600240906544594,-0.008170514511017404,-0.028067719706076955,0.008225952129560975,-0.06037271016341658,0.02251400914807025,-0.002955489197454141,0.010020598179303638,-0.03714259341283827,-0.03983298869421145,0.04255756076454021,-0.017485561904826277,-0.03986641882945818,-0.019835915992610118,-0.05874222536767796,2
170,0.054245616807634026,0.008633888246816305,-0.08700225756138794,-0.17925600128786429,0.09451321914466661,0.03778825934850255,0.12378595758655654,-0.08492057416856191,-0.14617679715127851,0.033234969140488554,0.034684156171997126,-0.00687981071013081,-0.18115300926015745,0.5389148565048814,0.12385120765599561,0.04272854934200813,-0.027435010407477953,0.08893633597612718,0.01991147328910508,-0.08509083698108237,2
27,-0.07100167017848105,0.009749469668071189,0.39829259875253664,0.0925218886472331,0.12898999116448318,0.08789576923088563,-0.0019153619844929626,0.07574705559883012,-0.026546063981990126,0.050372521886785725,-0.028336718705533337,-0.08530352692804806,0.09547070987125594,-0.06791319880541737,0.22459236047674686,0.028011340926809764,0.05012453106172133,-0.05928002029994897,0.066548892921648,0.05098545932355635,1
177,0.06875449776177607,0.022173864754549164,-0.007046138139098539,-0.09676096131778655,-0.05322410652969588,-0.046999816024982745,0.02487584986271107,-0.004091196908491174,-0.00687126067133948,-0.05446447374728658,0.07633479865596979,-0.17560746410865063,-0.07466943007035412,0.0932655127804182,0.026963304691268817,-0.10518411593517649,-0.12562096524711838,0.019321397810461657,-0.12496516479859622,0.05862023570748165,2
100,-0.07090224234366091,-0.026957901943908943,0.1261914993746614,-0.0240424650066155,0.030433319869377102,0.03128366216239473,-0.04060585604561586,-0.09120913498430594,0.026161287604072818,0.01821431683567635,-0.023999678989268722,0.09027083338805368,-0.0005856560950570784,-0.006430608200226535,0.12512776691488992,0.030511767814149045,-0.014093584582989937,0.045797038700107796,-0.038625048617708234,0.1873404478615495,1
7,-0.02049024994579118,0.155370144712107,-0.07777439992480688,0.03484709721689463,-0.035658044369937504,-0.02887835622237499,-0.02096023820244786,-0.10147476163781696,-4.064559539543728e-05,-0.02731510137907209,-0.09466031879492508,0.012856410959710239,-0.004672635481708911,-0.04948945329735988,-0.006764805245251897,-0.14237555479016428,-0.01920793920105183,-0.014307381831153574,-0.07402802412241036,-0.05396082140998924,1
127,0.4142809310071522,-0.23428978858591284,-0.22278978630920349,0.3545942052782428,0.1422095357118635,0.14301782305967217,0.0875441907854087,-0.033211895168454485,0.017815019718188167,0.02550114616086118,-0.020911647153904814,0.08815523746558328,0.016031246406913436,0.008924191145403769,0.04469857660419671,-0.043233129254256264,-0.020279169091561612,-0.03921812095470514,-0.033342680409571286,-0.0457479316654431,2
12,-0.05074583444684971,0.05992424940561452,0.2000616771612327,0.0775375891837661,0.0382653861388773,0.09375313854250118,0.09404434572432269,0.1199356935122991,-0.004453327114686438,0.10990030205317575,0.014906852272066966,-0.03453735028630419,0.005457256618487382,0.08741583827486116,-0.09191078012233726,-0.0037011281611152025,-0.010853705887907296,-0.04722979253038608,-0.02199779714193061,-0.007710019484342994,1
20,0.02331451906151926,0.01139464138077784,0.07407556317885408,-0.06907027168365878,0.008618344373086659,-0.01906574864560741,-0.027161432315152972,-0.16200424624242846,0.046806743378351244,-0.012424366902016265,-0.02511483879696665,0.12371449501844581,-0.03330420145840069,0.0028915793977885317,0.03719493692043877,0.06471327366417318,0.03797197201830036,0.030910271709170236,0.0024452508638854284,0.1479676926472943,1
154,0.0526156329130084,0.0021368401349181046,-0.03216242458090386,-0.09652588472428912,-0.031625866502164264,-0.08147170528447185,-0.001241828736326988,-0.025366158537855853,0.0068315669631331104,0.0054178869172869385,-0.04905472613791773,-0.02990440850305676,0.1759235108019018,0.06385355188537599,0.03684377759083593,-0.015044397826837821,-0.024230314126798564,-0.1799375800433122,0.014302443926252484,0.08639780133676844,2
158,0.03429854846259013,-0.012207208159345454,-0.016059683353565234,-0.10754747929658491,-0.027652771033106992,-0.06938555237782537,0.023756714530543288,-0.04958565023747107,-0.05416729888898281,-0.042409539315615453,0.012809272676153852,-0.014225671642139375,0.030359885329859903,0.006604250581502824,0.03303561271404288,-0.1411717113950141,0.047292282796114846,-0.02359294975977851,0.06443758641288172,-0.09104244389066453,2
121,0.16236712064443534,-0.045877884715256265,-0.11984736943275878,-0.06148987198957631,0.02247022003530689,0.06800911705475506,0.24527054632629314,0.11720504276961674,0.1288255519079555,-0.10364531256425778,-0.0031089801490442486,0.1923645647510325,0.22771941301629578,0.0658689381661526,0.01433040893598513,-0.03192946202715945,0.024929002832310327,0.01763072607336719,-0.15049220643930822,0.03368233300156811,2
113,0.031724540008550614,0.023815019806371556,0.024656186690005227,-0.035249162150538145,-0.05207217589838043,-0.050845450948004633,-0.02069789201522059,-0.08948144239661213,0.07275667412077692,-0.05393720905677564,0.015973229331046515,0.047575308862839394,0.06819390353774733,0.022384359621890074,-0.010269280984393224,-0.031717171847506616,-0.12930107844949357,0.06743183022323813,0.043973612356442614,-0.12601701979181215,2
40,0.04267103778261996,0.021547459068730145,-0.0022231377025655166,-0.040865004799559165,-0.06063543108991945,-0.06988166276321282,-0.03879119419090995,-0.10006743889417713,0.04661579372739641,-0.11256061796174359,0.05816166274142696,-0.04879043017729175,0.06229367257571966,-0.049303574336404546,-0.03875135890064292,0.11622173619025292,-0.009191740745430358,0.016000211126402406,-0.04102117495659243,-0.11919149257042796,1
10,-0.01765432486723288,0.07907161264250175,0.07202360765235458,0.006436157200973767,-0.013538251298280865,-0.007241258787155825,0.017781395222811767,-0.06131677298017735,0.09601478445806008,0.05458221249226449,-0.06460031161345756,0.07356401235955362,-0.00984818728255726,-0.06890410530543709,-0.0802121338974053,-0.013424211748055009,-0.22089976981048837,0.03011298792096846,0.19744732575423302,-0.06850964674110907,1
200,0.07280190199672047,0.01045667074185486,-0.04430161543763428,-0.13135498531446296,-0.056101139782993865,0.011241034754441383,0.00021379746161073577,-0.008617056301019797,-0.010774215685113248,-0.043858517715791606,0.009251058759288666,-0.09574759130282895,0.11147405090355002,0.022135416395653133,0.1578369615044694,-0.09659584148033706,-0.028825496783276103,0.19421051177026988,-0.06312227668677528,-0.13882703866904542,2
150,0.09821225261206833,-0.007033791779432906,-0.04646286388615115,-0.124829432670482,-0.0964232746442855,-0.1363761086579106,-0.015046618751211249,0.06517127968194172,-0.05859195658468135,0.0016867767522307873,-0.056746838880181144,-0.036596624772567185,0.19538350845093966,0.056295307346216704,0.017236580942633754,-0.09849854290437719,-0.005317126572704008,-0.20839423964763032,0.0059634069142024525,0.07516740310268268,2
96,-0.21506470663182403,0.4227118820859201,-0.22063346129914285,0.24276415368629553,-0.011008701462136367,0.06778972358334019,-0.048327422397844565,0.002937693787527354,-0.03660478822315792,-0.09577310891825391,-0.1236245901950464,-0.00017649679008677722,-0.02227856097540651,-0.022572710553574214,-0.010559496473453216,-0.02280888865979219,0.11395569656743355,0.011958530833016416,-0.011639073480359,0.020611043435785893,1
161,0.010205649847737383,0.023306236684385053,-0.017743814602866805,-0.09136332806037985,-0.038057649042831064,-0.04485183537910439,-0.01998637287460738,0.009055296032840488,-0.0073739487400832,0.0678467255878549,-0.04942422929283215,-0.09170137134309946,0.050849005523966644,0.023329136963374512,-0.05636421217701825,-0.08125946445262172,-0.024467752703655025,-0.06751462836136639,-0.06887739108423545,-0.02850280079817799,2
63,-0.4661770218878465,-0.41776243949794867,-0.09486685675974761,0.08921399352715821,-0.1857972713527064,0.05723137345530556,0.039758617279189244,0.007963253120100006,0.012875012138376213,-0.024512599349292646,-0.03525018260721027,-0.027902629494909733,-0.014601950581191313,0.03923907145049287,-0.03804886109579379,-0.018068321956827872,0.0026289772245762233,0.007988222765043207,0.018420721195818408,-0.017473518694017327,1
147,0.06047302993182881,-0.004751673462320643,-0.031067015580220556,-0.06516655631342316,0.0075442026795532234,-0.017835720100661107,0.03289336927079092,-0.028602094724172442,-0.019043269762106893,0.0043474823060050604,0.014589552340564695,-0.020613470852662068,0.03247184136240121,0.026005546711295263,0.023131887422836752,-0.006808276435197838,0.032717362334748964,-0.0505842390931006,0.05306364084607299,0.09519096824785377,2
