ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,Label
132,0.20638767820586382,-0.06411502452795637,-0.06050690231937602,0.0449076549441148,-0.05050959609700422,-0.023306807974794386,0.1125708819248422,0.14009995784782636,0.20070054164782258,-0.10071628380671818,0.13059978415519566,-0.10858608406526257,-0.17081382602823272,-0.06173502087689938,0.010171034926635621,0.04261842897108838,-0.020374780624536463,-0.05184490645456135,-0.10209719988154035,-0.037953736954351835,0.017878527275197058,0.1231362429000761,-0.03230025596895119,-0.035073232686148675,0.04980572119065973,-0.1199516821705048,0.012640579454293813,0.030006543130411165,0.024648081254962487,-0.044634340112233974,0.012401208506571086,0.01687736884141113,-0.0025973087257533055,0.002975408458596626,-0.002524823613396611,0.0002326533435845266,0.16265195496024618,0.08793506114246329,0.027743358208130776,0.01946202642199212,-0.015437908038314149,0.08116886049921401,0.053162444372429854,-0.026401700162908267,-0.008869015402664607,-0.15086518951460529,0.0024951295262497166,-0.02247216870631001,0.013493191669741604,-0.008951863158390666,2
164,0.0676753206835881,0.00020489380123558747,-0.008733736742124335,-0.09759071080565228,-0.04457134023288703,-0.06870743835221639,-0.010368760785503896,-0.06509382402888789,0.005743533942518941,-0.09162037724583223,0.018958042608905087,-0.07943326094938744,0.00553466873473496,0.004963891401205216,-0.04269680166756018,-0.11172822188133862,0.04711039445959122,0.10786299355686628,0.07609329653088533,-0.009349284361545895,-0.03623904296555124,-0.04963455760182739,0.013327253722404692,-0.054861630005517276,0.025636995171469418,0.044312546497618906,0.0009852990477431374,0.06291318394245868,-0.04405157528637098,0.018941848729185074,0.09409678766055495,0.08750601293738089,-0.051833640937724794,-0.04049969702946933,-0.0015244820054293629,0.15504626553539255,-0.046190239225554694,-0.07550329999320994,-0.016575361208834,-0.005978543104326462,0.07497798120032373,-0.10975802834656291,-0.1920998137118005,0.0440587939503414,-0.1275872284004677,0.04204629841547103,-0.05616942179014893,0.12010582526587252,-0.08421954285354055,0.2851671929780279,2
8,-0.03939404450261111,-0.009239517240336507,0.3266762067397742,0.1139450017114825,0.06215522734884614,0.08953660482221626,0.03967154289809589,0.08698053508993553,-0.012376209583966803,0.02573480280939445,0.03186790460293403,-0.10903771451978114,-0.004908522167953869,0.020065900854229178,0.021577454592384568,0.049567853788803184,-0.029504954875060954,0.004059559374788782,-0.06939756032170079,0.02368345005160981,0.10639563691087169,0.03488447989961127,-0.012619007255191602,0.04299950297218194,0.019917859950442422,0.03161478937784619,0.025578902557376756,0.01374116925035984,-0.02290201650811417,0.002095102192942226,-0.03724470954418502,-0.01604246175836752,0.030471738094152278,-0.08631650364452768,0.043536206604114884,0.08911871384811682,-0.25062268532936866,-0.20632902906030187,0.041159022112310595,0.05997101710948434,-0.02626719805547089,-0.11957854556597877,0.030265290858693433,-0.03187052575146922,-0.036750457093953325,0.027337287121874342,0.06238705060513336,-0.05154463450742071,-0.20980520195445476,-0.07802637938405335,1
14,0.03381631627159736,-0.0018732987527212428,0.4202607482230971,0.1379511996696713,0.02139952926563343,0.09691210063070965,0.044450054372319484,0.07479063530609145,-0.004317641501616199,-0.03194746042889856,-0.0005551447623229863,-0.000985707436577102,0.021004202809806177,0.020846019512157827,-0.18356099703964693,0.09207621047066888,-0.0006064089905355393,0.11456523833949178,0.010152942439547657,0.061458011095188676,0.14669105367169277,-0.005174298985708442,0.14432574334871995,-0.13130593348918052,-0.02652952643691307,-0.0016129207170318392,-0.02580522907030913,0.01041969266295287,0.07677917151325585,-0.04128899689450008,-0.08599495116932944,0.04878547876676713,0.010828579148054534,0.016082894463271557,-0.03067953063358772,-0.07685139580818055,0.018251064901082505,0.1458443507209828,-0.014979085609741283,-0.018378843925434932,0.08505364962507223,0.05067824735605253,0.033554133399500065,0.03217314982996405,-0.01557618252673971,-0.05502811556184375,-0.022071142274410534,0.06975455663268629,0.021267050157245945,0.009908299530782136,1
95,-0.12648141528388415,0.058035488848127974,0.059382657746510394,0.03615265870667215,-7.070339081298757e-05,-0.011351124607844352,-0.05520093041048559,-0.053494918895433737,-0.023328018736095805,0.026542452611436826,0.001553441844382981,0.00131321935025598,0.002108026550294677,-0.05196022569619313,0.06800095400631617,-0.05313425288567599,0.021381777348030692,-0.0630965086491271,-0.0031316417403495144,-0.05792185409650191,-0.0060587948049622194,-0.023377970459363524,0.17401640480655745,0.07081384793736258,-0.08517746565411377,-0.1264322772241254,0.1709387433060844,-0.032864792883825066,-0.05155369378773777,-0.13106375994548014,0.03666842914088282,-0.03455252387466041,-0.1365900430055925,-0.01223178136430313,-0.03905804560296054,0.20357975648811652,0.06590465456616033,-0.09842167808326907,0.018198437563240973,-0.055596014376217646,0.12918104489430754,-0.1756782554396137,0.009904513930496012,-0.0447363824108269,0.24395899206661428,-0.07397721635029972,0.01734332019028634,0.017299903166934354,-0.09949264622880062,0.09619729769384934,1
9,-0.0064874338363691605,0.03127629008386599,0.3920910750838853,0.13123952777698095,-0.004660313413156168,0.07186604000543784,0.002552099615805179,0.06699406646543488,0.0349164213757389,-0.015255051834409327,0.026833366747609767,-0.02835071054542427,0.0337694957749574,-0.02290708728982955,-0.1750500671048638,0.10654114908017424,-0.049237284152185715,0.0284717753889306,-0.027517684460552368,0.032033642199570604,0.19831369602817175,-0.007074174672232709,0.22030204209349638,-0.11560012555921134,-0.007470420527660078,-0.031401314148166964,0.007796060126184122,-0.04506104014038152,0.021346030910883527,-0.03132153480601148,-0.0518276385940839,0.032795137824356876,-0.02611815371688284,0.055414502794745905,-0.034844454454849724,0.011561605932145686,0.053039470927696925,0.16868762817495062,-0.03359392992105007,-0.0786048444169843,0.030821516121183647,-0.02372863229679585,0.006163223700454769,0.016609107216759303,0.0007150730632614819,-0.02780540011175962,0.022185289334707335,-0.05337801233403608,-0.011911874717855478,0.059348282947654124,1
125,0.011463277551011486,0.016054470360336824,-0.04777689359419378,-0.11745637857211182,0.0784609349977985,-0.02054676035869936,0.041205235710188755,-0.09059128341063298,-0.0811845887663218,0.04852134316359476,0.03444830360185333,0.015467296307661287,-0.1024513412845462,0.4428677884600066,0.17462653538697617,0.11988192298212728,-0.016297160508527465,-0.0569756070348692,-0.04603908070101541,0.16290800963836674,0.10199038680108535,-0.0552116367709214,-0.019637111053066803,-0.13722319746357742,0.028478677496845337,-0.05720678797829252,-0.004099185307112869,0.018708186408141193,-0.12282729502703606,0.023497615216452605,-0.01430068011900452,-0.08293050079506306,-0.051498627122564034,0.13234146312863065,-0.051232001625193445,-0.009072063893939684,0.007977622220517766,-0.031051890692385793,-0.03563793675992837,0.012031204588476362,-0.06514926186206893,0.02547502574335384,-0.05789151502937758,-0.03269052054848119,-0.03655305705984955,0.015957418807090736,0.010237217403786157,-0.016312011488348918,-0.129873554579957,0.06189577430801633,2
91,0.037095234299997414,0.006663320861151211,0.13368196225945952,-0.0025282229407625847,-0.038536189225600266,-0.0442404211332522,-0.037491436079856895,-0.07892099130325343,0.019725635199890415,-0.06477291999566172,-0.03882683933656844,0.0742628106722588,-0.037362240345338665,-0.05958092689758469,-0.039030645146851034,-0.012510852032151108,0.0017643315361465706,0.026516686287418892,0.0023799331524830204,-0.07506063754845971,-0.017863827230193703,-0.0048930462343998804,-0.08703652624193678,-0.15112699945258845,-0.02041153808237757,-0.08811294882050995,0.03075040513913598,-0.03389873657504908,-0.1230943296358129,0.058148775695945495,0.14762804956964604,0.05343962153968463,-0.20440810703005544,0.05784168643003259,0.07801009686413843,0.03895499075515771,0.12961028183809545,-0.17444484783422057,-0.12872464008877493,0.06628176007611,-0.08118286100056915,-0.149323728071515,0.22916165932450652,0.026053290973076286,-0.04887372179851397,0.22054658922402945,0.06496448099317807,0.10153823528261122,-0.05119612689468137,-0.05066385884959428,1
65,-0.18314243718089832,-0.12745238163852352,-0.09206880001993054,-0.1302733849162327,0.6221042018734636,-0.1701177570387315,-0.23133336418796313,0.11968816140924629,0.1165130463003079,-0.09818684851259282,-0.05286976643436782,0.0341653857447866,-0.01786560867144188,-0.048661782026857274,-0.10161451158591261,0.03315372133367229,-0.031273592553672,0.02112835841316815,0.01586406075788045,0.024298756087793832,0.028010586205810355,0.03259174576886679,0.027323670596411297,-0.005346624544441928,0.009008086809109434,-0.016598875609230408,-0.018380566108669946,-0.012515449033779257,-0.11233298660596024,-0.01610680015151584,-0.0507515822725617,0.1405367112663369,0.042747345311655395,-0.21182363060751006,-0.07881724714499107,-0.025117580797447952,0.01772929761343836,-0.051105887209178934,-0.03901891116961742,0.02186796580941636,-0.00022154562430530043,0.0512151150442423,-0.04254661502794409,-0.020447005949591944,0.026584030379487405,-0.011089823738296716,0.00775716087139356,0.016784474891944807,-0.017968724915396743,-0.011685296969224747,1
194,0.0650977876810605,-0.0011564639912126867,-0.0026312440435791997,-0.07448090848556205,-0.05618047826728149,-0.05409286474307386,0.006789119057048792,-0.008097574653123479,0.013198246132438486,-0.1435395642394475,0.1109914214247117,-0.1849254031307306,-0.11937155806067723,0.05670710302775878,-0.07139818828411444,-0.05285114938778515,-0.0658137009734024,-0.20322773774984176,0.04329259609240581,-0.11854494836333027,-0.09296770715516521,0.00038213507719958936,0.08434015344905331,-0.030807703347343954,-0.08722640104165069,0.3068150772697505,0.03561697137257931,0.08806518566864102,-0.05118859570296062,-0.043188912536269324,0.1018969204546544,0.17570399415658822,0.12965798019527472,0.01611636896183902,-0.046683124982883344,0.11640636464349695,0.1503623566801005,0.05728019549719232,0.05624921003098041,0.04162970394327737,0.10568382823445882,-0.03462358830061489,0.1237052751120903,-0.02847740247101526,-0.07135546142552038,-0.055492399588548215,0.06795745182571061,-0.10286663904379446,0.11479602672459831,-0.11124502696671444,2
